casos,tos,dolor de garganta,fiebre,cansancio,dolor de cabeza,tengo covid,sintomas covid,test covid,prediction,fecha
14249.0,18.0,13.0,39.0,4.0,27.0,6.0,75.0,25.0,16903,17/10/20
13053.0,23.0,15.0,36.0,3.0,35.0,3.0,76.0,26.0,18549,18/10/20
20819.0,21.0,13.0,37.0,7.0,23.0,5.0,66.0,48.0,17675,19/10/20
22527.0,26.0,10.0,44.0,10.0,27.0,11.0,63.0,45.0,19135,20/10/20
22179.0,20.0,11.0,50.0,12.0,19.0,9.0,83.0,41.0,17277,21/10/20
21126.0,27.0,10.0,55.0,7.0,24.0,10.0,79.0,39.0,20599,22/10/20
22176.0,23.0,11.0,39.0,4.0,17.0,8.0,61.0,41.0,18616,23/10/20
17306.0,16.0,9.0,53.0,4.0,23.0,11.0,76.0,42.0,19008,24/10/20
15426.0,26.0,10.0,39.0,5.0,16.0,10.0,52.0,30.0,16963,25/10/20
22444.0,24.0,17.0,45.0,8.0,28.0,11.0,74.0,43.0,19933,26/10/20
23077.0,18.0,6.0,36.0,6.0,18.0,10.0,74.0,29.0,19130,27/10/20
22152.0,23.0,14.0,36.0,5.0,28.0,10.0,79.0,46.0,23595,28/10/20
20593.0,20.0,7.0,37.0,8.0,14.0,7.0,65.0,44.0,17504,29/10/20
21476.0,28.0,13.0,42.0,7.0,27.0,13.0,81.0,35.0,23692,30/10/20
16751.0,12.0,6.0,25.0,10.0,16.0,11.0,54.0,35.0,14672,31/10/20
16018.0,38.0,9.0,48.0,9.0,26.0,7.0,67.0,40.0,21264,1/11/20
19289.0,20.0,15.0,33.0,10.0,30.0,13.0,59.0,38.0,17482,2/11/20
21385.0,19.0,11.0,30.0,7.0,29.0,5.0,66.0,36.0,17147,3/11/20
20428.0,15.0,8.0,50.0,11.0,20.0,12.0,56.0,30.0,11399,4/11/20
19642.0,23.0,9.0,48.0,4.0,16.0,14.0,45.0,37.0,16470,5/11/20
19435.0,13.0,12.0,34.0,6.0,30.0,11.0,60.0,38.0,16570,6/11/20
15475.0,20.0,7.0,32.0,8.0,17.0,9.0,40.0,37.0,13700,7/11/20
12627.0,25.0,12.0,36.0,8.0,24.0,6.0,57.0,27.0,14865,8/11/20
17309.0,16.0,6.0,44.0,13.0,25.0,7.0,53.0,42.0,11341,9/11/20
17856.0,24.0,10.0,36.0,7.0,19.0,6.0,46.0,37.0,14286,10/11/20
16574.0,14.0,7.0,30.0,8.0,24.0,8.0,64.0,41.0,17026,11/11/20
14958.0,25.0,10.0,31.0,8.0,31.0,5.0,54.0,51.0,18494,12/11/20
14895.0,25.0,7.0,39.0,8.0,28.0,6.0,41.0,34.0,13330,13/11/20
11681.0,22.0,12.0,36.0,4.0,28.0,5.0,36.0,30.0,11861,14/11/20
9283.0,23.0,7.0,43.0,5.0,33.0,11.0,34.0,26.0,13284,15/11/20
13429.0,17.0,8.0,43.0,11.0,20.0,11.0,55.0,41.0,13960,16/11/20
13322.0,21.0,7.0,33.0,8.0,21.0,5.0,57.0,49.0,17150,17/11/20
11830.0,19.0,8.0,28.0,6.0,26.0,5.0,42.0,58.0,16622,18/11/20
10018.0,17.0,8.0,40.0,7.0,26.0,5.0,38.0,50.0,11940,19/11/20
10397.0,17.0,9.0,29.0,6.0,25.0,5.0,39.0,33.0,11781,20/11/20
8007.0,13.0,9.0,41.0,7.0,18.0,7.0,35.0,32.0,7851,21/11/20
6314.0,9.0,10.0,30.0,3.0,15.0,3.0,27.0,30.0,6217,22/11/20
9166.0,19.0,7.0,28.0,7.0,30.0,7.0,32.0,39.0,13038,23/11/20
9081.0,23.0,6.0,26.0,10.0,29.0,5.0,33.0,26.0,11125,24/11/20
8434.0,14.0,6.0,29.0,9.0,25.0,6.0,34.0,28.0,8880,25/11/20
7697.0,14.0,5.0,24.0,6.0,19.0,5.0,30.0,25.0,9174,26/11/20
8428.0,7.0,5.0,21.0,4.0,14.0,2.0,26.0,29.0,6531,27/11/20
6307.0,12.0,6.0,18.0,2.0,10.0,0.0,13.0,19.0,4490,28/11/20
5029.0,14.0,5.0,20.0,4.0,13.0,2.0,16.0,13.0,4890,29/11/20
7552.0,14.0,7.0,16.0,6.0,13.0,3.0,18.0,29.0,7271,30/11/20
8603.0,7.0,9.0,19.0,4.0,19.0,3.0,24.0,26.0,6137,1/12/20
7904.0,15.0,10.0,25.0,2.0,16.0,2.0,26.0,24.0,7959,2/12/20
6964.0,13.0,5.0,20.0,3.0,19.0,3.0,27.0,39.0,11170,3/12/20
7292.0,14.0,2.0,16.0,6.0,13.0,4.0,20.0,29.0,8811,4/12/20
5828.0,4.0,7.0,13.0,3.0,9.0,2.0,19.0,24.0,4704,5/12/20
4885.0,8.0,6.0,21.0,3.0,11.0,4.0,19.0,39.0,7800,6/12/20
6838.0,12.0,8.0,18.0,3.0,13.0,4.0,15.0,49.0,9905,7/12/20
6418.0,19.0,2.0,26.0,6.0,14.0,2.0,19.0,31.0,8165,8/12/20
8871.0,11.0,8.0,19.0,6.0,6.0,2.0,22.0,32.0,6071,9/12/20
9529.0,11.0,4.0,18.0,5.0,13.0,2.0,24.0,32.0,7973,10/12/20
10009.0,11.0,5.0,26.0,6.0,20.0,3.0,19.0,34.0,6294,11/12/20
8300.0,9.0,6.0,16.0,6.0,17.0,3.0,23.0,30.0,7103,12/12/20
6693.0,14.0,4.0,25.0,2.0,11.0,4.0,25.0,28.0,9461,13/12/20
10561.0,13.0,7.0,21.0,6.0,17.0,4.0,20.0,43.0,9021,14/12/20
11108.0,14.0,2.0,24.0,6.0,22.0,4.0,26.0,38.0,10345,15/12/20
10525.0,10.0,7.0,15.0,6.0,14.0,3.0,24.0,51.0,10220,16/12/20
9713.0,8.0,5.0,21.0,6.0,14.0,5.0,35.0,41.0,10511,17/12/20
10763.0,15.0,6.0,24.0,2.0,15.0,7.0,34.0,39.0,14188,18/12/20
8538.0,7.0,6.0,14.0,2.0,14.0,5.0,17.0,34.0,8507,19/12/20
7400.0,14.0,9.0,23.0,3.0,13.0,2.0,36.0,32.0,10441,20/12/20
11088.0,14.0,3.0,22.0,2.0,14.0,3.0,34.0,40.0,13063,21/12/20
11634.0,13.0,5.0,18.0,4.0,15.0,5.0,31.0,24.0,10447,22/12/20
11839.0,18.0,6.0,24.0,2.0,15.0,6.0,29.0,46.0,14723,23/12/20
10505.0,6.0,7.0,27.0,4.0,21.0,3.0,37.0,38.0,8987,24/12/20
8077.0,14.0,8.0,19.0,4.0,20.0,6.0,25.0,23.0,9584,25/12/20
10071.0,19.0,12.0,29.0,5.0,13.0,2.0,35.0,17.0,7664,26/12/20
10385.0,19.0,13.0,30.0,7.0,19.0,6.0,28.0,34.0,9442,27/12/20
16541.0,15.0,7.0,24.0,6.0,16.0,5.0,42.0,23.0,10991,28/12/20
16240.0,13.0,10.0,29.0,6.0,15.0,3.0,49.0,23.0,9554,29/12/20
16795.0,14.0,9.0,26.0,3.0,18.0,4.0,46.0,33.0,13047,30/12/20
14961.0,10.0,7.0,18.0,1.0,10.0,4.0,42.0,35.0,13243,31/12/20
13493.0,13.0,10.0,30.0,5.0,19.0,5.0,32.0,20.0,7300,1/1/21
15752.0,13.0,7.0,22.0,4.0,12.0,6.0,43.0,21.0,11613,2/1/21
15790.0,12.0,14.0,28.0,3.0,17.0,4.0,47.0,21.0,9900,3/1/21
24943.0,12.0,5.0,30.0,5.0,11.0,9.0,49.0,29.0,13311,4/1/21
29244.0,10.0,6.0,19.0,3.0,9.0,6.0,41.0,38.0,13403,5/1/21
19863.0,8.0,9.0,21.0,2.0,12.0,2.0,49.0,21.0,10164,6/1/21
27571.0,18.0,4.0,33.0,4.0,12.0,9.0,38.0,26.0,12933,7/1/21
33454.0,14.0,6.0,21.0,4.0,12.0,5.0,37.0,33.0,12294,8/1/21
26812.0,12.0,7.0,16.0,3.0,18.0,8.0,36.0,22.0,12599,9/1/21
24090.0,12.0,7.0,16.0,4.0,13.0,7.0,37.0,19.0,11308,10/1/21
35575.0,12.0,5.0,23.0,4.0,26.0,2.0,36.0,25.0,9751,11/1/21
36515.0,14.0,3.0,25.0,4.0,16.0,7.0,40.0,28.0,13062,12/1/21
35626.0,20.0,8.0,20.0,8.0,19.0,11.0,62.0,35.0,20128,13/1/21
34878.0,13.0,6.0,28.0,3.0,12.0,6.0,55.0,26.0,14135,14/1/21
39279.0,15.0,7.0,30.0,6.0,17.0,5.0,58.0,31.0,14138,15/1/21
30477.0,16.0,9.0,31.0,2.0,20.0,7.0,60.0,24.0,16069,16/1/21
25326.0,19.0,4.0,30.0,6.0,16.0,2.0,53.0,25.0,12854,17/1/21
38770.0,14.0,4.0,37.0,4.0,17.0,6.0,62.0,27.0,14648,18/1/21
38939.0,13.0,9.0,40.0,3.0,16.0,7.0,58.0,24.0,12749,19/1/21
37894.0,13.0,6.0,28.0,6.0,15.0,6.0,53.0,36.0,14005,20/1/21
34156.0,12.0,3.0,35.0,7.0,18.0,10.0,54.0,32.0,14119,21/1/21
36801.0,14.0,3.0,25.0,5.0,17.0,7.0,52.0,40.0,16506,22/1/21
27736.0,16.0,7.0,29.0,5.0,20.0,10.0,65.0,35.0,19059,23/1/21
22176.0,15.0,7.0,43.0,6.0,22.0,7.0,57.0,30.0,12907,24/1/21
32279.0,16.0,4.0,31.0,8.0,21.0,14.0,48.0,27.0,15472,25/1/21
31464.0,13.0,8.0,38.0,10.0,22.0,7.0,59.0,23.0,10693,26/1/21
29373.0,13.0,9.0,32.0,2.0,23.0,6.0,48.0,50.0,15914,27/1/21
26240.0,12.0,8.0,31.0,9.0,19.0,7.0,43.0,35.0,10328,28/1/21
25591.0,15.0,12.0,30.0,3.0,26.0,3.0,51.0,31.0,12957,29/1/21
19009.0,14.0,8.0,33.0,8.0,19.0,6.0,50.0,31.0,11421,30/1/21
13930.0,15.0,3.0,30.0,4.0,16.0,10.0,36.0,23.0,12448,31/1/21
21593.0,8.0,9.0,16.0,7.0,18.0,11.0,46.0,37.0,14451,1/2/21
20672.0,21.0,7.0,25.0,10.0,24.0,4.0,36.0,37.0,11829,2/2/21
18002.0,14.0,5.0,31.0,5.0,21.0,4.0,47.0,30.0,12007,3/2/21
15793.0,13.0,5.0,22.0,5.0,19.0,5.0,45.0,20.0,11693,4/2/21
15830.0,11.0,8.0,23.0,5.0,20.0,6.0,30.0,18.0,7875,5/2/21
11113.0,15.0,8.0,27.0,7.0,21.0,4.0,35.0,21.0,8254,6/2/21
8194.0,15.0,3.0,27.0,4.0,19.0,3.0,33.0,23.0,9622,7/2/21
12437.0,11.0,5.0,26.0,5.0,18.0,3.0,36.0,32.0,9485,8/2/21
11817.0,15.0,7.0,24.0,9.0,20.0,5.0,35.0,18.0,8009,9/2/21
10501.0,11.0,9.0,30.0,6.0,19.0,6.0,25.0,20.0,5524,10/2/21
9216.0,7.0,8.0,31.0,4.0,21.0,7.0,23.0,21.0,5354,11/2/21
9583.0,8.0,6.0,28.0,3.0,19.0,4.0,26.0,10.0,4610,12/2/21
6848.0,8.0,3.0,26.0,5.0,13.0,1.0,21.0,17.0,3001,13/2/21
5600.0,12.0,2.0,19.0,6.0,16.0,5.0,23.0,9.0,6203,14/2/21
8327.0,14.0,8.0,21.0,4.0,14.0,6.0,24.0,14.0,7595,15/2/21
8110.0,17.0,5.0,18.0,6.0,18.0,6.0,30.0,16.0,10220,16/2/21
7133.0,16.0,5.0,26.0,9.0,15.0,4.0,28.0,16.0,6092,17/2/21
6525.0,16.0,12.0,26.0,7.0,18.0,2.0,16.0,18.0,3225,18/2/21
6554.0,8.0,4.0,25.0,10.0,21.0,8.0,22.0,20.0,4828,19/2/21
5183.0,13.0,4.0,22.0,6.0,22.0,5.0,13.0,21.0,5796,20/2/21
4246.0,16.0,4.0,32.0,3.0,11.0,4.0,25.0,11.0,6367,21/2/21
6447.0,14.0,6.0,19.0,9.0,18.0,4.0,22.0,17.0,5558,22/2/21
6256.0,14.0,5.0,25.0,4.0,10.0,3.0,13.0,16.0,4219,23/2/21
5516.0,16.0,7.0,25.0,4.0,12.0,4.0,24.0,12.0,6574,24/2/21
5064.0,9.0,4.0,19.0,8.0,20.0,2.0,27.0,13.0,4365,25/2/21
5461.0,15.0,8.0,25.0,4.0,15.0,4.0,18.0,13.0,5282,26/2/21
4058.0,11.0,7.0,23.0,3.0,17.0,7.0,25.0,14.0,7653,27/2/21
3699.0,17.0,8.0,17.0,11.0,14.0,5.0,22.0,12.0,5236,28/2/21
5585.0,11.0,4.0,21.0,9.0,21.0,3.0,24.0,10.0,3793,1/3/21
5237.0,17.0,2.0,22.0,2.0,18.0,4.0,16.0,18.0,8551,2/3/21
5215.0,11.0,3.0,16.0,5.0,14.0,2.0,11.0,11.0,3308,3/3/21
4672.0,17.0,6.0,23.0,8.0,14.0,5.0,13.0,17.0,4844,4/3/21
4952.0,11.0,6.0,21.0,6.0,15.0,4.0,15.0,17.0,4082,5/3/21
3942.0,11.0,3.0,24.0,8.0,15.0,4.0,18.0,17.0,3810,6/3/21
3517.0,10.0,6.0,30.0,8.0,19.0,4.0,14.0,8.0,397,7/3/21
5158.0,11.0,1.0,18.0,4.0,15.0,2.0,20.0,10.0,5301,8/3/21
4988.0,14.0,5.0,21.0,7.0,21.0,4.0,21.0,10.0,5271,9/3/21
4944.0,9.0,7.0,23.0,8.0,17.0,3.0,17.0,18.0,2361,10/3/21
4670.0,10.0,6.0,23.0,7.0,18.0,4.0,17.0,11.0,2782,11/3/21
5086.0,11.0,7.0,17.0,10.0,11.0,2.0,17.0,18.0,2372,12/3/21
3998.0,12.0,4.0,20.0,9.0,10.0,4.0,15.0,13.0,2837,13/3/21
3628.0,8.0,6.0,21.0,7.0,23.0,3.0,23.0,13.0,3676,14/3/21
5677.0,11.0,5.0,18.0,6.0,12.0,3.0,14.0,14.0,3547,15/3/21
5423.0,14.0,7.0,27.0,8.0,11.0,3.0,15.0,15.0,2255,16/3/21
5128.0,17.0,10.0,18.0,3.0,15.0,5.0,19.0,13.0,7696,17/3/21
5402.0,9.0,4.0,23.0,8.0,18.0,3.0,16.0,16.0,2419,18/3/21
5086.0,8.0,7.0,15.0,5.0,21.0,3.0,12.0,13.0,3128,19/3/21
4600.0,15.0,4.0,26.0,4.0,17.0,6.0,16.0,14.0,6424,20/3/21
4270.0,11.0,9.0,24.0,5.0,20.0,3.0,20.0,17.0,4350,21/3/21
6756.0,10.0,7.0,21.0,9.0,22.0,3.0,30.0,18.0,5239,22/3/21
6965.0,14.0,5.0,16.0,5.0,22.0,6.0,20.0,11.0,7684,23/3/21
6266.0,16.0,7.0,16.0,7.0,14.0,3.0,22.0,22.0,7363,24/3/21
6141.0,16.0,4.0,22.0,7.0,23.0,2.0,19.0,15.0,5470,25/3/21
6786.0,17.0,5.0,24.0,6.0,13.0,8.0,26.0,19.0,9520,26/3/21
5489.0,15.0,7.0,21.0,9.0,19.0,4.0,20.0,15.0,4833,27/3/21
5075.0,16.0,8.0,24.0,6.0,17.0,4.0,19.0,16.0,5614,28/3/21
7217.0,16.0,8.0,25.0,7.0,20.0,6.0,21.0,15.0,6268,29/3/21
7102.0,18.0,9.0,30.0,9.0,17.0,4.0,26.0,21.0,5897,30/3/21
7216.0,20.0,8.0,28.0,7.0,13.0,3.0,25.0,24.0,7403,31/3/21
6976.0,13.0,6.0,21.0,11.0,19.0,7.0,21.0,12.0,4556,1/4/21
5947.0,22.0,5.0,25.0,12.0,17.0,7.0,23.0,12.0,6800,2/4/21
6905.0,21.0,11.0,26.0,13.0,19.0,7.0,24.0,22.0,6616,3/4/21
6931.0,21.0,6.0,22.0,6.0,18.0,7.0,21.0,15.0,9335,4/4/21
8910.0,26.0,6.0,27.0,3.0,19.0,5.0,31.0,23.0,13517,5/4/21
9482.0,13.0,2.0,20.0,7.0,26.0,6.0,20.0,18.0,7515,6/4/21
8919.0,15.0,3.0,25.0,7.0,21.0,1.0,26.0,20.0,6284,7/4/21
8407.0,11.0,5.0,10.0,9.0,19.0,7.0,20.0,13.0,6532,8/4/21
8717.0,15.0,7.0,29.0,6.0,18.0,7.0,23.0,18.0,6974,9/4/21
7742.0,13.0,4.0,19.0,9.0,16.0,4.0,15.0,17.0,4145,10/4/21
6329.0,20.0,5.0,19.0,6.0,15.0,9.0,15.0,17.0,9453,11/4/21
9295.0,14.0,6.0,27.0,6.0,25.0,5.0,17.0,23.0,6201,12/4/21
9031.0,14.0,5.0,26.0,12.0,20.0,7.0,22.0,12.0,4082,13/4/21
9142.0,16.0,9.0,30.0,10.0,16.0,4.0,27.0,11.0,3668,14/4/21
8381.0,8.0,3.0,25.0,6.0,14.0,7.0,18.0,14.0,4318,15/4/21
8695.0,14.0,6.0,32.0,7.0,21.0,4.0,23.0,16.0,4592,16/4/21
7056.0,22.0,5.0,27.0,6.0,14.0,5.0,20.0,12.0,7424,17/4/21
6503.0,19.0,6.0,35.0,4.0,20.0,2.0,18.0,11.0,4486,18/4/21
8977.0,14.0,5.0,24.0,8.0,15.0,5.0,21.0,20.0,5820,19/4/21
9625.0,17.0,4.0,33.0,4.0,18.0,6.0,22.0,19.0,7804,20/4/21
8329.0,14.0,5.0,18.0,4.0,12.0,3.0,23.0,18.0,7513,21/4/21
8290.0,8.0,4.0,19.0,7.0,12.0,2.0,19.0,15.0,2829,22/4/21
8269.0,14.0,2.0,29.0,10.0,13.0,1.0,23.0,22.0,3566,23/4/21
6715.0,16.0,3.0,23.0,4.0,17.0,5.0,21.0,15.0,7998,24/4/21
5787.0,16.0,4.0,30.0,10.0,23.0,6.0,21.0,21.0,5819,25/4/21
8687.0,15.0,5.0,24.0,7.0,20.0,2.0,25.0,17.0,5914,26/4/21
8329.0,17.0,3.0,24.0,7.0,15.0,2.0,18.0,14.0,4901,27/4/21
7756.0,13.0,4.0,19.0,7.0,12.0,2.0,16.0,21.0,4648,28/4/21
6955.0,27.0,4.0,22.0,2.0,13.0,3.0,17.0,13.0,10271,29/4/21
7395.0,22.0,6.0,24.0,6.0,10.0,8.0,16.0,15.0,8418,30/4/21
5439.0,23.0,3.0,29.0,6.0,14.0,7.0,12.0,15.0,7476,1/5/21
4611.0,15.0,8.0,16.0,5.0,14.0,6.0,20.0,12.0,7265,2/5/21
6623.0,19.0,7.0,25.0,5.0,15.0,2.0,21.0,15.0,6284,3/5/21
6656.0,15.0,7.0,26.0,5.0,18.0,2.0,23.0,19.0,5916,4/5/21
6789.0,15.0,5.0,18.0,10.0,12.0,3.0,26.0,23.0,6578,5/5/21
5566.0,18.0,2.0,19.0,5.0,25.0,4.0,19.0,18.0,9012,6/5/21
5950.0,15.0,6.0,32.0,7.0,20.0,6.0,21.0,17.0,5443,7/5/21
4409.0,27.0,5.0,69.0,6.0,9.0,5.0,18.0,20.0,2985,8/5/21
3861.0,25.0,6.0,38.0,7.0,11.0,7.0,24.0,18.0,8324,9/5/21
6022.0,19.0,6.0,32.0,8.0,18.0,8.0,27.0,24.0,9054,10/5/21
5128.0,16.0,4.0,25.0,7.0,14.0,6.0,23.0,22.0,7857,11/5/21
5032.0,13.0,5.0,22.0,8.0,14.0,7.0,14.0,17.0,4892,12/5/21
4944.0,13.0,5.0,21.0,5.0,14.0,5.0,15.0,22.0,6298,13/5/21
4959.0,12.0,5.0,25.0,7.0,19.0,8.0,18.0,32.0,7914,14/5/21
4038.0,20.0,4.0,29.0,10.0,13.0,3.0,16.0,20.0,4429,15/5/21
3456.0,17.0,3.0,22.0,3.0,15.0,6.0,21.0,14.0,9057,16/5/21
5504.0,23.0,3.0,15.0,13.0,21.0,3.0,16.0,25.0,7520,17/5/21
5409.0,14.0,6.0,28.0,6.0,12.0,2.0,12.0,24.0,3346,18/5/21
4606.0,16.0,4.0,26.0,16.0,25.0,3.0,16.0,20.0,1776,19/5/21
4785.0,16.0,6.0,24.0,8.0,17.0,4.0,16.0,19.0,4936,20/5/21
4815.0,15.0,7.0,26.0,7.0,18.0,4.0,17.0,17.0,4544,21/5/21
3621.0,12.0,5.0,23.0,7.0,17.0,5.0,13.0,21.0,4505,22/5/21
3246.0,20.0,7.0,24.0,4.0,19.0,4.0,19.0,16.0,7958,23/5/21
4855.0,19.0,5.0,22.0,7.0,17.0,6.0,18.0,22.0,8346,24/5/21
4857.0,13.0,4.0,25.0,7.0,14.0,5.0,20.0,28.0,6730,25/5/21
4860.0,18.0,3.0,25.0,13.0,19.0,5.0,15.0,21.0,4409,26/5/21
4272.0,19.0,7.0,21.0,6.0,16.0,4.0,15.0,17.0,6516,27/5/21
4546.0,20.0,7.0,17.0,8.0,9.0,5.0,17.0,14.0,6651,28/5/21
3526.0,19.0,4.0,31.0,7.0,12.0,2.0,13.0,20.0,4019,29/5/21
3012.0,23.0,6.0,37.0,9.0,19.0,2.0,19.0,14.0,3920,30/5/21
4521.0,18.0,4.0,25.0,9.0,20.0,6.0,25.0,30.0,9403,31/5/21
4942.0,15.0,6.0,26.0,7.0,10.0,4.0,14.0,17.0,3727,1/6/21
4512.0,13.0,5.0,30.0,9.0,15.0,6.0,12.0,26.0,3708,2/6/21
3885.0,13.0,3.0,23.0,11.0,19.0,7.0,14.0,28.0,5517,3/6/21
3906.0,10.0,6.0,26.0,6.0,18.0,4.0,24.0,18.0,4951,4/6/21
3190.0,18.0,6.0,27.0,5.0,10.0,6.0,7.0,17.0,4875,5/6/21
2762.0,12.0,5.0,20.0,17.0,22.0,3.0,21.0,24.0,2166,6/6/21
4044.0,12.0,8.0,23.0,6.0,11.0,6.0,19.0,24.0,6071,7/6/21
3608.0,18.0,9.0,28.0,11.0,6.0,8.0,24.0,28.0,7016,8/6/21
3567.0,12.0,6.0,19.0,5.0,17.0,3.0,8.0,28.0,4963,9/6/21
3459.0,14.0,6.0,23.0,6.0,6.0,3.0,10.0,20.0,3319,10/6/21
3381.0,17.0,10.0,14.0,10.0,11.0,5.0,9.0,17.0,3903,11/6/21
2687.0,16.0,5.0,35.0,6.0,18.0,5.0,14.0,24.0,4973,12/6/21
2493.0,14.0,4.0,32.0,9.0,19.0,2.0,14.0,26.0,2797,13/6/21
3815.0,14.0,6.0,26.0,6.0,15.0,8.0,12.0,34.0,7600,14/6/21
3818.0,16.0,5.0,25.0,5.0,14.0,7.0,22.0,25.0,9150,15/6/21
3632.0,19.0,4.0,29.0,9.0,13.0,8.0,16.0,32.0,8167,16/6/21
3334.0,13.0,7.0,21.0,8.0,13.0,7.0,8.0,21.0,4108,17/6/21
3678.0,20.0,7.0,29.0,7.0,11.0,5.0,13.0,29.0,6560,18/6/21
2945.0,18.0,7.0,31.0,6.0,7.0,6.0,14.0,30.0,6553,19/6/21
2907.0,20.0,4.0,24.0,6.0,18.0,3.0,10.0,38.0,8361,20/6/21
4426.0,11.0,4.0,24.0,6.0,10.0,7.0,11.0,34.0,6404,21/6/21
4631.0,14.0,5.0,21.0,13.0,10.0,6.0,14.0,25.0,3743,22/6/21
4575.0,7.0,2.0,20.0,9.0,11.0,6.0,13.0,25.0,3645,23/6/21
4075.0,14.0,3.0,25.0,6.0,18.0,7.0,13.0,33.0,8004,24/6/21
5186.0,13.0,11.0,28.0,5.0,16.0,5.0,26.0,32.0,7772,25/6/21
5901.0,13.0,5.0,32.0,8.0,10.0,7.0,14.0,31.0,4996,26/6/21
6058.0,12.0,4.0,32.0,9.0,14.0,9.0,14.0,26.0,4792,27/6/21
10397.0,12.0,11.0,26.0,8.0,12.0,9.0,26.0,40.0,9027,28/6/21
13109.0,16.0,7.0,31.0,12.0,16.0,4.0,29.0,43.0,7584,29/6/21
12983.0,16.0,12.0,34.0,3.0,10.0,10.0,32.0,45.0,13048,30/6/21
12801.0,18.0,8.0,31.0,5.0,18.0,10.0,26.0,46.0,13360,1/7/21
13793.0,14.0,8.0,39.0,9.0,11.0,13.0,30.0,35.0,9387,2/7/21
12241.0,21.0,12.0,38.0,13.0,13.0,4.0,25.0,41.0,5765,3/7/21
11838.0,20.0,9.0,43.0,9.0,17.0,14.0,32.0,50.0,13591,4/7/21
17751.0,15.0,10.0,24.0,8.0,18.0,16.0,38.0,46.0,16644,5/7/21
20818.0,12.0,5.0,27.0,8.0,19.0,13.0,34.0,34.0,12483,6/7/21
21711.0,16.0,8.0,29.0,11.0,15.0,10.0,43.0,43.0,13165,7/7/21
20585.0,12.0,8.0,44.0,7.0,22.0,10.0,46.0,53.0,13474,8/7/21
22773.0,17.0,8.0,36.0,8.0,20.0,15.0,47.0,69.0,20128,9/7/21
18537.0,17.0,8.0,54.0,6.0,22.0,8.0,39.0,63.0,13131,10/7/21
15980.0,12.0,11.0,35.0,8.0,15.0,9.0,46.0,46.0,12294,11/7/21
27255.0,13.0,7.0,41.0,6.0,16.0,16.0,51.0,69.0,20013,12/7/21
27872.0,16.0,11.0,47.0,6.0,18.0,12.0,60.0,72.0,19951,13/7/21
25180.0,16.0,6.0,46.0,11.0,19.0,13.0,73.0,71.0,21546,14/7/21
23388.0,26.0,10.0,36.0,6.0,21.0,15.0,61.0,59.0,24822,15/7/21
25079.0,20.0,12.0,45.0,9.0,18.0,25.0,68.0,67.0,26323,16/7/21
17827.0,24.0,10.0,39.0,10.0,25.0,19.0,54.0,72.0,24358,17/7/21
15256.0,18.0,9.0,47.0,8.0,23.0,15.0,52.0,41.0,15993,18/7/21
18613.0,17.0,11.0,100.0,10.0,19.0,13.0,78.0,82.0,15600,19/7/21
15243.0,18.0,6.0,45.0,9.0,14.0,13.0,48.0,100.0,22092,20/7/21
30587.0,19.0,8.0,44.0,6.0,13.0,10.0,60.0,71.0,20602,21/7/21
29535.0,19.0,11.0,50.0,10.0,20.0,20.0,57.0,87.0,23621,22/7/21
31171.0,10.0,8.0,42.0,8.0,22.0,16.0,60.0,87.0,22285,23/7/21
